review_ref,product_ref,customer_ref,star_rating,review_headline,review_content,submitted_date,helpful_count,image_count,reviewer_name,verified_purchase,moderation_status,total_votes,seller_response,review_language,submission_device,review_date_only
399,102,77,3,Nothing special,Decent product for the price point. Some features could be improved.,2024-11-01T02:32:24Z,1,0,Verified Purchaser,True,Approved,2,,en,Desktop,2024-11-01
400,489,129,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2022-07-08T17:32:09Z,3,0,Verified Purchaser,True,Approved,5,,en,Desktop,2022-07-08
401,115,498,2,Disappointed,Product arrived damaged and customer service was slow to respond. Not happy.,2024-05-21T00:00:00Z,0,0,Shopper,False,Rejected,0,,en,Android App,2024-05-21
402,189,200,3,Fair value,It works but I expected a bit more based on the description. Okay overall.,2024-09-08T14:59:22Z,3,0,Customer 200,True,Approved,5,,en,Mobile Web,2024-09-08
403,219,235,4,Great product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-01-20T11:22:46Z,0,0,Verified Buyer,True,Approved,1,,en,Mobile Web,2025-01-20
404,21,201,3,Decent quality,It's an average product. Nothing special but it gets the job done adequately.,2025-07-27T00:00:00Z,13,0,A Customer,False,Approved,15,,en,Android App,2025-07-27
405,52,275,3,Does the job,Meets basic expectations but doesn't stand out. You get what you pay for.,2024-12-18T00:00:00Z,2,2,Member 275,False,Approved,4,,en,Mobile Web,2024-12-18
406,466,60,5,Love it!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2022-02-06T08:25:00Z,1,2,Verified Customer,True,Approved,2,,en,Desktop,2022-02-06
407,259,91,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2025-04-28T18:27:07Z,9,0,Verified Customer,True,Approved,10,,en,iOS App,2025-04-28
408,227,452,5,Worth every penny,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2022-09-22T13:11:16Z,2,0,A Verified Reviewer,True,Approved,3,,en,iOS App,2022-09-22
409,327,125,4,Nice product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-03-31T08:00:23Z,2,4,Customer 125,True,Pending,5,,en,Android App,2025-03-31
410,500,209,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2019-10-19T15:31:56Z,2,3,Verified Purchaser,True,Rejected,3,,es,Desktop,2019-10-19
411,427,291,5,Love it!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2022-02-17T11:36:02Z,8,0,A Verified Reviewer,True,Rejected,10,,en,Tablet,2022-02-17
412,233,349,5,Highly recommend!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-09-01T18:30:28Z,2,0,Verified Buyer,True,Approved,4,,en,Mobile Web,2024-09-01
413,196,212,4,Would buy again,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2024-05-11T00:00:00Z,2,4,Registered User,False,Pending,3,,en,iOS App,2024-05-11
414,446,291,4,Nice product,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-12-20T00:00:00Z,0,0,Member 291,False,Approved,0,,en,Tablet,2024-12-20
415,180,60,3,Decent quality,Meets basic expectations but doesn't stand out. You get what you pay for.,2022-05-01T03:22:42Z,0,0,A Verified Reviewer,True,Pending,0,,en,Desktop,2022-05-01
416,416,457,5,Amazing quality,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-06-17T20:41:30Z,0,0,Verified Buyer,True,Flagged,1,,en,Desktop,2024-06-17
417,106,178,5,Perfect!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-09-07T00:00:00Z,0,0,Registered User,False,Approved,1,,en,Tablet,2024-09-07
418,188,162,5,Exceeded expectations,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-07-02T01:46:13Z,8,0,Verified Customer,True,Approved,15,We appreciate your honest feedback and will use it to improve our products.,en,iOS App,2025-07-02
419,307,304,4,Very satisfied,Happy with this purchase. It works well and the quality is good for the price.,2025-06-22T00:00:00Z,2,0,A Customer,False,Approved,3,Thank you for taking the time to share your thoughts with us.,es,Android App,2025-06-22
420,293,209,5,Five stars deserved,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2019-05-30T15:31:56Z,0,0,Verified Buyer,True,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Desktop,2019-05-30
421,150,359,4,Very satisfied,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-06-22T00:00:00Z,0,0,Member 359,False,Approved,0,,en,iOS App,2024-06-22
422,45,257,4,Would buy again,Nice quality and works as expected. Customer service was helpful when I had questions.,2022-06-17T23:48:17Z,7,0,A Verified Reviewer,True,Approved,10,,de,Tablet,2022-06-17
423,40,346,5,Perfect!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2024-12-01T00:00:00Z,3,0,Registered User,False,Approved,4,Thank you for your kind words! We hope to serve you again soon.,en,Desktop,2024-12-01
424,295,303,3,Meets expectations,Middle of the road product. Not bad but not great either. Fair value.,2025-12-15T21:21:18Z,0,2,Customer 303,True,Approved,0,,en,Tablet,2025-12-15
425,433,311,5,Worth every penny,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-03-17T10:58:29Z,0,0,A Verified Reviewer,True,Approved,0,,en,Mobile Web,2025-03-17
426,394,243,2,Not worth it,Product arrived damaged and customer service was slow to respond. Not happy.,2019-01-19T12:59:40Z,1,1,Verified Purchaser,True,Approved,2,,en,Desktop,2019-01-19
427,300,223,5,Best purchase ever,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2021-11-12T03:10:34Z,3,3,Customer 223,True,Approved,4,,en,iOS App,2021-11-12
428,188,162,3,Does the job,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-04-09T01:46:13Z,0,3,Verified Buyer,True,Approved,1,,en,Android App,2025-04-09
429,306,257,5,Worth every penny,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2022-06-05T23:48:17Z,0,0,Verified Customer,True,Approved,0,,en,iOS App,2022-06-05
430,318,260,3,Average product,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-09-10T19:52:47Z,0,0,Verified Customer,True,Approved,0,,en,Desktop,2025-09-10
431,227,452,3,Average product,Middle of the road product. Not bad but not great either. Fair value.,2022-08-12T13:11:16Z,0,0,Verified Purchaser,True,Approved,0,,en,Android App,2022-08-12
432,338,204,4,Recommended,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-05-22T11:36:43Z,0,2,A Verified Reviewer,True,Approved,0,We appreciate your honest feedback and will use it to improve our products.,en,Android App,2025-05-22
433,148,77,5,Love it!,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-11-12T02:32:24Z,2,1,Verified Customer,True,Approved,3,We appreciate your review and are happy you had a positive experience.,en,Desktop,2024-11-12
434,297,89,4,Happy with purchase,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-11-22T21:13:27Z,0,0,A Verified Reviewer,True,Approved,0,,es,iOS App,2024-11-22
435,180,60,4,Very satisfied,Good value for money. Does what I needed it to do. Would consider buying again.,2022-02-25T03:22:42Z,37,0,Verified Customer,True,Approved,50,,en,Android App,2022-02-25
436,392,185,1,Do not buy,Avoid this product at all costs. It's nothing like the description or photos.,2025-01-23T07:10:52Z,0,0,Verified Customer,True,Approved,0,,es,iOS App,2025-01-23
437,300,280,2,Could be better,Not worth the price. There are better options available for less money.,2018-01-22T10:27:55Z,1,0,Customer 280,True,Approved,2,,en,iOS App,2018-01-22
438,460,74,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2025-12-14T23:57:59Z,32,0,Customer 74,True,Approved,50,,en,Desktop,2025-12-14
439,237,372,1,Very disappointed,Avoid this product at all costs. It's nothing like the description or photos.,2024-11-07T00:00:00Z,0,0,A Customer,False,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Mobile Web,2024-11-07
440,251,333,5,Exceeded expectations,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-11-18T01:48:09Z,5,0,A Verified Reviewer,True,Approved,10,,es,Tablet,2025-11-18
441,475,475,4,Great product,Nice quality and works as expected. Customer service was helpful when I had questions.,2024-12-01T00:00:00Z,2,0,Shopper,False,Approved,3,,en,Desktop,2024-12-01
442,436,200,4,Solid choice,Happy with this purchase. It works well and the quality is good for the price.,2024-08-09T14:59:22Z,0,0,A Verified Reviewer,True,Approved,0,Thank you for taking the time to share your thoughts with us.,en,Android App,2024-08-09
443,311,115,5,Best purchase ever,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-02-11T03:33:47Z,7,0,Verified Purchaser,True,Approved,10,,en,Desktop,2025-02-11
444,135,196,3,Does the job,It works but I expected a bit more based on the description. Okay overall.,2024-11-02T00:00:00Z,18,1,Shopper,False,Approved,20,Thank you for taking the time to share your thoughts with us.,en,Mobile Web,2024-11-02
445,489,296,5,Exceeded expectations,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-06-12T23:07:26Z,2,2,Verified Purchaser,True,Approved,3,,en,iOS App,2025-06-12
446,70,117,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-12-17T00:00:00Z,4,0,Shopper,False,Approved,5,Thank you for your feedback! We're glad you enjoyed the product.,en,Desktop,2025-12-17
447,380,172,4,Very satisfied,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-07-07T00:00:00Z,2,0,A Customer,False,Approved,3,Thank you for your kind words! We hope to serve you again soon.,en,iOS App,2025-07-07
448,385,452,4,Very satisfied,Good value for money. Does what I needed it to do. Would consider buying again.,2022-09-29T13:11:16Z,13,1,Verified Buyer,True,Approved,15,,en,Desktop,2022-09-29
449,469,36,4,Very satisfied,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-09-11T00:00:00Z,2,1,Member 36,False,Approved,3,Thank you for your feedback! We're glad you enjoyed the product.,en,Desktop,2024-09-11
450,107,311,5,Perfect!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-02-04T10:58:29Z,1,0,Customer 311,True,Approved,2,,en,Android App,2025-02-04
451,126,204,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2019-12-09T20:41:08Z,2,0,A Verified Reviewer,True,Approved,5,,en,iOS App,2019-12-09
452,500,209,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2019-07-30T15:31:56Z,2,0,Verified Customer,True,Approved,4,,en,iOS App,2019-07-30
453,156,172,4,Great product,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-09-24T00:00:00Z,5,3,Registered User,False,Pending,10,,en,Desktop,2025-09-24
454,130,64,2,Not great,Product arrived damaged and customer service was slow to respond. Not happy.,2024-03-28T00:00:00Z,10,0,Shopper,False,Approved,15,We appreciate your review and are happy you had a positive experience.,fr,iOS App,2024-03-28
455,495,249,4,Nice product,Good value for money. Does what I needed it to do. Would consider buying again.,2025-10-08T00:00:00Z,4,0,User 249,False,Approved,5,,en,Desktop,2025-10-08
456,13,91,5,Amazing quality,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-03-12T18:27:07Z,0,0,Verified Customer,True,Approved,0,,en,Desktop,2025-03-12
457,338,12,5,Perfect!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2017-10-16T14:08:46Z,2,0,Verified Customer,True,Approved,3,,fr,iOS App,2017-10-16
458,45,257,2,Not worth it,Product arrived damaged and customer service was slow to respond. Not happy.,2022-04-15T23:48:17Z,14,1,Verified Buyer,True,Pending,15,,en,iOS App,2022-04-15
459,248,200,5,Perfect!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-11-04T14:59:22Z,0,2,Verified Purchaser,True,Approved,0,,en,Mobile Web,2024-11-04
460,100,322,4,Solid choice,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-11-04T00:00:00Z,0,3,Shopper,False,Approved,0,Thank you for taking the time to share your thoughts with us.,en,Tablet,2025-11-04
461,109,469,5,Best purchase ever,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2024-07-20T00:00:00Z,7,0,Member 469,False,Approved,10,,en,Android App,2024-07-20
462,351,243,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-04-19T00:00:00Z,0,0,Registered User,False,Approved,1,,de,Tablet,2025-04-19
463,105,77,4,Good quality,Good value for money. Does what I needed it to do. Would consider buying again.,2024-10-15T02:32:24Z,0,0,Verified Purchaser,True,Approved,0,,en,iOS App,2024-10-15
464,153,257,5,Highly recommend!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2022-03-19T23:48:17Z,8,0,Verified Buyer,True,Approved,15,We appreciate your review and are happy you had a positive experience.,en,iOS App,2022-03-19
465,476,159,4,Very satisfied,Happy with this purchase. It works well and the quality is good for the price.,2025-08-30T00:12:00Z,2,0,Customer 159,True,Pending,5,,fr,Tablet,2025-08-30
466,489,54,2,Below expectations,Had issues right out of the box. Quality control seems lacking.,2022-04-26T06:37:21Z,9,4,Customer 54,True,Pending,10,,it,Tablet,2022-04-26
467,361,185,4,Very satisfied,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2024-11-27T07:10:52Z,0,0,Verified Purchaser,True,Pending,0,,en,Desktop,2024-11-27
468,295,303,5,Five stars deserved,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-09-15T21:21:18Z,0,0,Verified Customer,True,Approved,1,,en,iOS App,2025-09-15
